fuploadtxbolonlineKerndaten10GZGHST00562D05131194545986.JPG,000001
fuploadtxbolonlinePartII1100GZGHST00562D06131194519873.16.JPG,000001
fuploadtxbolonlinePartII1110GZGHST00562D07131194519873.39.JPG,000001
fuploadtxbolonlinePartII1100GZGHST00562D04131194548535.62.JPG,000001
fuploadtxbolonlinePartIII1100GZGHST00562D03131194526146.69.JPG,000001
fuploadtxbolonlineKerndaten30GZGHST03432D11133223176974.47.JPG,000003
fuploadtxbolonlinePartII3300GZGHST03432D05133223179077.76.JPG,000003
fuploadtxbolonlinePartIII5300GZGHST03432D12133223183301.21.JPG,000003
fuploadtxbolonlinePartIII5310GZGHST03432D13133223183312.75.JPG,000003
fuploadtxbolonlinePartIII5320GZGHST03432D14133223183322.22.JPG,000003
fuploadtxbolonlineKerndaten40HST0330LimerickMeteorit129129338555.34.jpg,000004
fuploadtxbolonlinePartII4400HST0330LimerickMeteorit129129457577.59.jpg,000004
fuploadtxbolonlinePartIII6400DSC022714Kopie129129500765.15.jpg,000004
fuploadtxbolonlinePartIII7401DSC022694Kopie129129518852.89.jpg,000004
fuploadtxbolonlinePartIII8402DSC022683129129535745.22.jpg,000004
fuploadtxbolonlineKerndaten6460GZGHST03342D11134940982092.02.JPG,000646
fuploadtxbolonlineKerndaten6460GZGHST03342D13134940986501.25.JPG,000646
fuploadtxbolonlinePartII77564600GZGHST03342D11134940992579.47.JPG,000646
fuploadtxbolonlinePartII77564610GZGHST03342D13134940992595.45.JPG,000646
fuploadtxbolonlinePartII77564620GZGHST03342D07134940992606.71.JPG,000646
fuploadtxbolonlinePartIII75864600GZGHST03342D02134940997438.53.JPG,000646
fuploadtxbolonlinePartIII75964601GZGHST03342D05134940997450.85.JPG,000646
fuploadtxbolonlineKerndaten50HST0250Cyatheaarborea129129646122.26.jpg,000005
fuploadtxbolonlinePartII6500HST0250Cyatheaarborea129129672512.81.jpg,000005
fuploadtxbolonlinePartII6500BaumfarnOriginal300dpi800pxBAnimation03130709228865.99.gif,000005
fuploadtxbolonlinePartII6510Baumfarnoriginal300dpi1000pxB130709228866.24.swf,000005
fuploadtxbolonlinePartIII9500HST0250CyatheaarboreaEtikett129129685678.79.jpg,000005
fuploadtxbolonlineKerndaten60HST0237ScolecopteriselegansGestein129129733330.4.jpg,000006
fuploadtxbolonlineKerndaten6000000004131097450364.46.tif,000006
fuploadtxbolonlinePartII7600HST0237ScolecopteriselegansGestein129129787851.75.jpg,000006
fuploadtxbolonlinePartII7610HST0237ScolecopteriselegansEtikett129129787852.jpg,000006
fuploadtxbolonlinePartII7600Scolecopteris360Animation130467719208.45.swf,000006
fuploadtxbolonlinePartII7600Scolecopteris360Animationexternbearbeitet300dpi800pxB03sec130709205574.99.gif,000006
fuploadtxbolonlinePartIII10600HST0237ScolecopteriselegansEtikett129129796001.62.jpg,000006
fuploadtxbolonlineKerndaten70MIN839265Allanit129129932244.71.jpg,000007
fuploadtxbolonlinePartII8700MIN839265Allanit130467689032.47.jpg,000007
fuploadtxbolonlinePartIII11700MIN839265AllanitEtikett130467692025.89.jpg,000007
fuploadtxbolonlineKerndaten80GZGHST04502D06133221698207.88.JPG,000008
fuploadtxbolonlineKerndaten81GZGHST04502D07133221698242.23.JPG,000008
fuploadtxbolonlinePartII9800GZGHST0450Pliothyrinagrandis130468405872.09.swf,000008
fuploadtxbolonlinePartII9800GZGHST0450PliothyrinagrandisFarbskala130468515488.71.jpg,000008
fuploadtxbolonlinePartII9810GZGHST0450PliothyrinagrandisFarbskala130468515488.96.tif,000008
fuploadtxbolonlinePartII9800GZGHST04502D04133221703731.54.JPG,000008
fuploadtxbolonlinePartIII12800GZGHST04502D02133221707537.48.JPG,000008
fuploadtxbolonlinePartIII13801GZGHST04502D17133221707577.76.JPG,000008
fuploadtxbolonlineKerndaten100GZGHST00552D08131479982310.21.JPG,000010
fuploadtxbolonlinePartII111000GZGHST0055DazitPorphyrFarbskala130477218644.98.jpg,000010
fuploadtxbolonlinePartII111010GZGHST0055DazitPorphyrFarbskala130477218645.21.tif,000010
fuploadtxbolonlinePartII111020GZGHST0055DazitPorphyr130477218645.43.swf,000010
fuploadtxbolonlinePartIII151000GZGHST00552D09131479992676.46.JPG,000010
fuploadtxbolonlinePartIV161000GZGHST00552D12131910247190.85.JPG,000010
fuploadtxbolonlinePartIV161010GZGHST00552D15131910247193.76.JPG,000010
fuploadtxbolonlineKerndaten110GZGHST043604630464vulkanischeAschenFarbskala130563503986.39.jpg,000011
fuploadtxbolonlinePartII121130GZGHST043604630464vulkanischeAschen130563514736.13.swf,000011
fuploadtxbolonlinePartII121120GZGHST043604630464vulkanischeAschenFarbskala130563514735.91.tif,000011
fuploadtxbolonlinePartII121110GZGHST043604630464vulkanischeAschenFarbskala130563514735.7.jpg,000011
fuploadtxbolonlinePartII121100GZGHST0436vulkanischeAschen130563514735.45.jpg,000011
fuploadtxbolonlinePartII181131GZGHST043604630464vulkanischeAschen130563520378.9.swf,000011
fuploadtxbolonlinePartII181121GZGHST043604630464vulkanischeAschenFarbskala130563520378.69.tif,000011
fuploadtxbolonlinePartII181111GZGHST043604630464vulkanischeAschenFarbskala130563520378.47.jpg,000011
fuploadtxbolonlinePartII181101GZGHST0463vulkanischeAschen130563520378.23.jpg,000011
fuploadtxbolonlinePartII191132GZGHST043604630464vulkanischeAschen130563525860.75.swf,000011
fuploadtxbolonlinePartII191122GZGHST043604630464vulkanischeAschenFarbskala130563525860.45.tif,000011
fuploadtxbolonlinePartII191112GZGHST043604630464vulkanischeAschenFarbskala130563525860.19.jpg,000011
fuploadtxbolonlinePartII191102GZGHST0464vulkanischeAschen130563525859.96.jpg,000011
fuploadtxbolonlinePartIII161100GZGHST0436vulkanischeAschen130563529651.17.jpg,000011
fuploadtxbolonlinePartIII211101GZGHST0463vulkanischeAschen130563529651.78.jpg,000011
fuploadtxbolonlinePartIII221102GZGHST0464vulkanischeAschen130563529652.41.jpg,000011
fuploadtxbolonlineKerndaten120GZGHST0458ac2D08138384299144.12.JPG,000012
fuploadtxbolonlinePartII131200GZGHST0458a2D02138384320749.76.JPG,000012
fuploadtxbolonlinePartII131210GZGHST0458a2D01138384320772.13.JPG,000012
fuploadtxbolonlinePartII131220GZGHST0458aSchwefel138384320782.15.swf,000012
fuploadtxbolonlinePartII161201GZGHST0458b2D01138384342364.58.JPG,000012
fuploadtxbolonlinePartII171202GZGHST0458c2D01138384342377.16.JPG,000012
fuploadtxbolonlinePartIII171200GZGHST0458ac2D02138384349339.11.JPG,000012
fuploadtxbolonlinePartIII171210GZGHST0458ac2D03138384349352.23.JPG,000012
fuploadtxbolonlineKerndaten130GZGHST04592D07131480500108.91.JPG,000013
fuploadtxbolonlinePartII141300GZGHST0459Graphit139359874783.19.swf,000013
fuploadtxbolonlinePartII141300GZGHST04592D07139359852980.63.JPG,000013
fuploadtxbolonlinePartII141300GZGHST04592D22133224119018.23.JPG,000013
fuploadtxbolonlinePartIII181300GZGHST04592D19133224134133.48.JPG,000013
